Erster	ADJA	erst
und	KON	und
diese	PDAT	dies
Ueberzeugung	NN	Ueberzeugung
faßte	VVFIN	fassen
mich	PRF	ich
jetzt	ADV	jetzt
so	ADV	so
schrecklich	ADJD	schrecklich
an	PTKVZ	an
.	$.	.
Heinrich	NE	Heinrich
.	$.	.
Ihr	PPER	sie
seid	VAFIN	sein
von	APPR	von
Euren	PPOSAT	euer
Wunden	NN	Wunde
noch	ADV	noch
nicht	PTKNEG	nicht
ganz	ADV	ganz
genesen	VVPP	genesen
.	$.	.
Walther	NE	Walther
.	$.	.
Nein	PTKANT	nein
,	$,	,
Heinrich	NE	Heinrich
,	$,	,
es	PPER	es
ist	VAFIN	sein
nicht	PTKNEG	nicht
das	PDS	die
.	$.	.
–	ADJA	–
O	NN	O
wenn	KOUS	wenn
ich	PPER	ich
dazu	PAV	dazu
aufgelegt	VVPP	auflegen
wäre	VAFIN	sein
,	$,	,
könnte	VMFIN	können
ich	PPER	ich
Dir	PPER	du
alte	ADJA	alt
Mährchen	NN	Mährchen
erzählen	VVINF	erzählen
,	$,	,
die	PRELS	die
ich	PPER	ich
in	APPR	in
manchen	PIAT	manche
Stunden	NN	Stunde|Stunden
nur	ADV	nur
zu	PTKA	zu
sehr	ADV	sehr
glauben	VVINF	glauben
muß	VMFIN	müssen
.	$.	.
–	NN	–
Jedem	PIAT	jede
von	APPR	von
unserm	PPOSAT	unser
Stamme	NN	Stamm
ist	VAFIN	sein
ein	ART	eine
alter	ADJA	alt
unversöhnlicher	ADJA	unversöhnlich
Fluch	NN	Fluch
mitgegeben	VVPP	mitgeben
,	$,	,
der	PRELS	die
magnetisch	ADJD	magnetisch
nicht	PTKNEG	nicht
von	APPR	von
uns	PPER	wir
läßt	VVFIN	lassen
.	$.	.
–	NN	–
Ihn	PPER	er
erkenn	VVIMP	erkennen
'	$(	'
ich	PPER	ich
in	APPR	in
jedem	PIAT	jede
Ungewitter	NN	Ungewitter
,	$,	,
in	APPR	in
jeder	PIAT	jede
Krankheit	NN	Krankheit
wieder	ADV	wieder
;	$.	;
kömmt	VVFIN	kömmt
mir	PPER	ich
ein	ART	eine
blasses	ADJA	blass
Gesicht	NN	Gesicht
entgegen	PTKVZ	entgegen
,	$,	,
so	ADV	so
zittre	ADJD	zittre
ich	PPER	ich
schon	ADV	schon
im	APPRART	in
voraus	ADV	voraus
wegen	APPR	wegen
der	ART	die
entsetzlichen	ADJA	entsetzlich
Neuigkeit	NN	Neuigkeit
,	$,	,
die	PRELS	die
ich	PPER	ich
vernehmen	VVINF	vernehmen
soll	VMFIN	sollen
.	$.	.
Die	ART	die
Trübseligkeit	NN	Trübseligkeit
geht	VVFIN	gehen
mir	PPER	ich
nach	PTKVZ	nach
wie	KOKOM	wie
mein	PPOSAT	mein
Schatten	NN	Schatten
,	$,	,
und	KON	und
erbt	VVFIN	erben
vom	APPRART	von
Vater	NN	Vater
auf	APPR	auf
den	ART	die
Sohn	NN	Sohn
,	$,	,
und	KON	und
keiner	PIS	keine
wird	VAFIN	werden
vielleicht	ADV	vielleicht
diesen	PDAT	dies
schwarzen	ADJA	schwarz
Stein	NN	Stein
aus	APPR	aus
seinem	PPOSAT	sein
Wege	NN	Weg
wälzen	VVINF	wälzen
.	$.	.
Heinrich	NE	Heinrich
.	$.	.
Ihr	PPER	sie
erhitzt	VVFIN	erhitzen
Euch	PPER	ihr
.	$.	.
Walther	NE	Walther
.	$.	.
Da	KOUS	da
komm	VVIMP	kommen
ich	PPER	ich
nun	ADV	nun
aus	APPR	aus
dem	ART	die
gelobten	ADJA	gelobt
Lande	NN	Land
zurück	PTKVZ	zurück
,	$,	,
und	KON	und
alles	PIS	alle
was	PRELS	was
ich	PPER	ich
that	VVFIN	that
und	KON	und
litt	VVFIN	leiden
,	$,	,
das	ART	die
ganze	ADJA	ganz
Gedränge	NN	Gedränge
trüber	ADJA	trüb
Tage	NN	Tag
liegt	VVFIN	liegen
wie	KOKOM	wie
ein	ART	eine
albernes	ADJA	albern
Mährchen	NN	Mährchen
da	PTKVZ	da
,	$,	,
wie	KOUS	wie
die	ART	die
Abendlüge	NN	Abendlüge
eines	ART	eine
Minnesängers	NN	Minnesängers
.	$.	.
Wem	PWS	wer
hat	VAFIN	haben
unser	PPOSAT	unser
Zug	NN	Zug
genutzt	VVPP	nutzen
und	KON	und
wem	PWS	wer
nicht	PTKNEG	nicht
geschadet	VVPP	schaden
?	$.	?
Die	ART	die
Engel	NN	Engel
haben	VAFIN	haben
mit	APPR	mit
Lächeln	NN	Lächeln
auf	APPR	auf
unsern	PPOSAT	unsre
kindischen	ADJA	kindisch
Eifer	NN	Eifer
herabgesehn	VVFIN	herabgesehn
,	$,	,
und	KON	und
uns	PPER	wir
nicht	PTKNEG	nicht
durch	APPR	durch
Glück	NN	Glück
in	APPR	in
unsrer	PPOSAT	unser
Thorheit	NN	Thorheit
bestärken	VVINF	bestärken
wollen	VMFIN	wollen
.	$.	.
–	NN	–
Und	KON	und
nun	ADV	nun
kehren	VVFIN	kehren
wir	PPER	wir
zurück	PTKVZ	zurück
–	NN	–
Heinrich	NE	Heinrich
.	$.	.
Und	KON	und
die	ART	die
Freuden	NN	Freude
des	ART	die
Vaterlandes	NN	Vaterland
warten	VVFIN	warten
auf	APPR	auf
Euch	PRF	ihr
.	$.	.
Walther	NE	Walther
.	$.	.
Freuden	NN	Freude
?	$.	?
–	NN	–
Eben	ADV	eben
das	PDS	die
war	VAFIN	sein
es	PPER	es
,	$,	,
daß	KOUS	dass
mir	PPER	ich
jeder	PIAT	jede
Baum	NN	Baum
,	$,	,
jeder	PIAT	jede
Berg	NN	Berg
und	KON	und
jede	PIAT	jede
ziehende	ADJA	ziehend
Wolke	NN	Wolke
zu	PTKZU	zu
verkündigen	VVINF	verkündigen
scheint	VVFIN	scheinen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
vergeblich	ADJD	vergeblich
auf	APPR	auf
so	ADV	so
etwas	PIS	etwas
warte	VVFIN	warten
.	$.	.
Mir	PPER	ich
ist	VAFIN	sein
wie	KOKOM	wie
in	APPR	in
einem	ART	eine
fest	ADJD	fest
verschlossenen	ADJA	verschlossen
Kerker	NN	Kerker
,	$,	,
in	APPR	in
dem	PRELS	die
ich	PPER	ich
den	ART	die
Klang	NN	Klang
der	ART	die
frohen	ADJA	froh
Welt	NN	Welt
nur	ADV	nur
aus	APPR	aus
einer	ART	eine
tiefen	ADJA	tief
Ferne	NN	Ferne
höre	VVFIN	hören
.	$.	.
Ich	PPER	ich
kann	VMFIN	können
nicht	PTKNEG	nicht
sagen	VVINF	sagen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
mich	PRF	ich
drauf	PAV	drauf
freue	VVFIN	freuen
,	$,	,
mein	PPOSAT	mein
Weib	NN	Weib
und	KON	und
meine	PPOSAT	mein
Kinder	NN	Kind
wiederzusehn	VVFIN	wiederzusehn
.	$.	.
Heinrich	NE	Heinrich
.	$.	.
Die	ART	die
Melankolie	NN	Melankolie
trübt	VVFIN	trüben
Euch	PPER	ihr
selbst	ADV	selbst
die	ART	die
heitersten	ADJA	heiter
Aussichten	NN	Aussicht
.	$.	.
Walther	NE	Walther
.	$.	.
Ach	ITJ	ach
!	$.	!
Ihr	PPER	sie
versteht	VVFIN	verstehen
mich	PRF	ich
nicht	PTKNEG	nicht
,	$,	,
und	KON	und
ich	PPER	ich
könnte	VMFIN	können
fast	ADV	fast
von	APPR	von
neuem	ADJA	neu
darüber	PAV	darüber
zornig	ADJD	zornig
werden	VAINF	werden
.	$.	.
–	NN	–
Alles	PIAT	alle
dies	PDAT	dies
Gefühl	NN	Gefühl
sonderte	VVFIN	sondern
mich	PRF	ich
von	APPR	von
den	ART	die
übrigen	ADJA	übrig
im	APPRART	in
Schiffe	NN	Schiff
ab	PTKVZ	ab
,	$,	,
die	PRELS	die
sich	PRF	sich
auf	APPR	auf
