Scheuer	NN	Scheuer
ihn	PPER	er
Am	APPRART	an
Sparren	NN	Sparre
hoch	ADJD	hoch
des	ART	die
Daches	NN	Dach
aufgehangen	VVPP	aufhängen
.	$.	.
ADAM	NE	Adam
.	$.	.
Was	PWS	was
sagt	VVFIN	sagen
Ihr	PPER	sie
?	$.	?
LICHT	ADJD	licht
.	$.	.
Hülf	VVFIN	Hülf
inzwischen	ADV	inzwischen
kommt	VVFIN	kommen
herbei	PTKVZ	herbei
,	$,	,
Man	PIS	man
löst	VVFIN	lösen
ihn	PPER	er
ab	PTKVZ	ab
,	$,	,
man	PIS	man
reibt	VVFIN	reiben
ihn	PPER	er
,	$,	,
und	KON	und
begießt	VVFIN	begießen
ihn	PPER	er
,	$,	,
Ins	NE	Ins
nackte	ADJA	nackt
Leben	NN	Leben
bringt	VVFIN	bringen
man	PIS	man
ihn	PPER	er
zurück	PTKVZ	zurück
.	$.	.
ADAM	NE	Adam
.	$.	.
So	ADV	so
?	$.	?
Bringt	VVFIN	bringen
man	PIS	man
ihn	PPER	er
?	$.	?
LICHT	ADJD	licht
.	$.	.
Doch	KON	doch
jetzo	ADJA	jetzo
wird	VAFIN	werden
versiegelt	VVPP	versiegeln
,	$,	,
In	APPR	in
seinem	PPOSAT	sein
Haus	NN	Haus
,	$,	,
vereidet	VVFIN	vereidet
und	KON	und
verschlossen	VVPP	verschließen
,	$,	,
Es	PPER	es
ist	VAFIN	sein
,	$,	,
als	KOKOM	als
wär	ADJD	wär
er	PPER	er
eine	ART	eine
Leiche	NN	Leiche
schon	ADV	schon
,	$,	,
Und	KON	und
auch	ADV	auch
sein	PPOSAT	sein
Richteramt	NN	Richteramt
ist	VAFIN	sein
schon	ADV	schon
beerbt	VVPP	beerben
.	$.	.
ADAM	NE	Adam
.	$.	.
Ei	NN	Ei
,	$,	,
Henker	NN	Henker
,	$,	,
seht	VVFIN	sehen
!	$.	!
–	NN	–
Ein	ART	eine
liederlicher	ADJA	liederlich
Hund	NN	Hund
war	VAFIN	sein
's	PPER	es
–	ADJD	–
